"Data Source","World Development Indicators",

"Last Updated Date","2017-08-02",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Romania","ROU","Household final consumption expenditure (constant 2010 US$)","NE.CON.PRVT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51608922975.5737","45524131623.2537","42981260070.3951","43515775668.0057","45164931755.3252","50039187117.0847","54076859829.871","51670192654.2117","54770337210.8189","52404168469.6246","53157821011.3115","58150111795.5537","61730343029.2056","66844001896.6296","77392847516.413","85213964549.7161","96074372471.0849","109639778967.548","117446689743.736","105546298988.002","106549387960.603","107388998959.526","108719934420.973","109514848718.403","114658192302.189","121489281638.09","130531627902.515",
"Romania","ROU","Household final consumption expenditure (current LCU)","NE.CON.PRVT.CN","","","","","","","","","","","","","","","","","","","","","","33510000","40150000","","","","","","","","56520000","133860000","378150000","1276270000","3160059900","5263300000","8333900000","18538700000","28644900000","39759500000","55505800000","81679100000","104300500000","130826000000","170784200000","200944400000","237545100000","281510900000","332843700000","312822400000","338603300000","355441900000","375976200000","388721900000","412006000000","440477300000","470826200000",
"Romania","ROU","Household final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25690909090.9091","17613157894.7368","15756250000","16793026315.7895","19094017522.6586","25889326119.0359","27031787220.24","25863141741.0714","32272307345.6512","25930672405.9219","25568105394.0762","28106087195.8983","31553622749.9622","39405421686.747","52328400281.8887","68965370491.1281","84565717337.1306","115453758766.354","132138512842.908","102588266159.446","106549387960.603","116591845437.25","108406723949.023","116806965353.526","123016242684.82","109962628254.737","115432529175.248",
"Romania","ROU","Household final consumption expenditure, etc. (% of GDP)","NE.CON.PETC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.8818044061079","60.7377830210082","62.719763816095","63.6994779344973","63.4891862184707","68.7411025637677","72.6994373446155","72.1656266665629","76.8827550667107","71.6653388464908","68.2935652036966","69.028169347369","68.3355172639717","65.8207264902438","68.6576272494689","69.1745774708009","68.4559528513047","67.3055786872167","63.4727064103403","61.2749126973369","63.4229793862341","62.8992498989554","63.1502939445952","60.9801931427424","61.664288934295","61.9428529803079","61.830928872649",
"Romania","ROU","Household final consumption expenditure, etc. (constant LCU)","NE.CON.PETC.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","121699819000","107351176100","101354790400","102615240100","106504141200","117998200000","127519500000","121844300000","129154800000","123575100000","125352300000","137124700000","145567300000","157625900000","182501300000","200944400000","226554500000","258543300000","276952900000","248890400000","251255800000","253235700000","256374200000","258248700000","270377300000","286485800000","307808700000",
"Romania","ROU","Household final consumption expenditure, etc. (annual % growth)","NE.CON.PETC.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-11.7901924734991","-5.5857661907814","1.24360150618001","3.78978901789853","10.7921238277634","8.06902139185175","-4.4504565968342","5.99987032630989","-4.32016463964173","1.43815380282921","9.39145113412359","6.15687764494652","8.28386595066337","15.7812897499713","10.1057362331118","12.7448687298576","14.1196930539892","7.12050940790192","-10.1325893319767","0.950378158418346","0.788001709811283","1.23935922146839","0.731157815412018","4.69648056311607","5.95778565730187","7.44291689151784",
"Romania","ROU","Household final consumption expenditure, etc. (constant 2010 US$)","NE.CON.PETC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51608922975.5737","45524131623.2537","42981260070.3951","43515775668.0057","45164931755.3252","50039187117.0847","54076859829.871","51670192654.2117","54770337210.8189","52404168469.6246","53157821011.3115","58150111795.5537","61730343029.2056","66844001896.6296","77392847516.413","85213964549.7161","96074372471.0849","109639778967.548","117446689743.736","105546298988.002","106549387960.603","107388998959.526","108719934420.973","109514848718.403","114658192302.189","121489281638.09","130531627902.515",
"Romania","ROU","Household final consumption expenditure, etc. (current LCU)","NE.CON.PETC.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56520000","133860000","378150000","1276270000","3160059900","5263300000","8333900000","18538700000","28644900000","39759500000","55505800000","81679100000","104300500000","130826000000","170784200000","200944400000","237545100000","281510900000","332843700000","312822400000","338603300000","355441900000","375976200000","388721900000","412006000000","440477300000","470826200000",
"Romania","ROU","Household final consumption expenditure, etc. (current US$)","NE.CON.PETC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25690909090.9091","17613157894.7368","15756250000","16793026315.7895","19094017522.6586","25889326119.0359","27031787220.24","25863141741.0714","32272307345.6512","25930672405.9219","25568105394.0762","28106087195.8983","31553622749.9622","39405421686.747","52328400281.8887","68965370491.1281","84565717337.1306","115453758766.354","132138512842.908","102588266159.446","106549387960.603","116591845437.25","108406723949.023","116806965353.526","123016242684.82","109962628254.737","115432529175.248",
"Romania","ROU","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","12.2815456148789","10.5306571350014","","","","","","","","13.3232311458212","15.1504151731022","14.2821601539176","12.3439044111041","13.7660430465801","12.6803975603067","11.7477210276094","13.1149008723544","12.3737516070417","16.9819788966716","17.1675773574505","15.9324314274317","14.8101945882199","18.884530222463","15.9961342340589","17.0659591695102","16.2441791067142","15.7129847397981","16.3412560186747","18.0170013954323","15.8817946542779","14.8093460735604","14.9791061752972","14.2329352927888","14.0847117296342","13.7097215353","14.0844672750309",
"Romania","ROU","General government final consumption expenditure (constant LCU)","NE.CON.GOVT.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50697823900","44720452900","42222472900","42747552200","44367594300","49155800000","47778700000","48190300000","44929000000","52485700000","51890200000","49567800000","47597400000","52224300000","47797500000","49574700000","47209300000","47417000000","50591600000","52478100000","49901100000","50222200000","50440000000","48103600000","48485400000","48554100000","50731200000",
"Romania","ROU","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-11.7901924386147","-5.58576632840854","1.24360148502814","3.78978916130781","10.7921237911247","-2.80150053503351","0.861471743684945","-6.76754450584454","16.8192036323978","-1.13459475628601","-4.47560425668046","-3.97516129422731","9.72090912528836","-8.47651380679109","3.71818609759924","-4.77138540424853","0.439955686697317","6.6950671700023","3.7288798931048","-4.91061985856958","0.643472789176982","0.433672758262318","-4.63203806502777","0.793703589752127","0.141692138251926","4.48386439044282",
"Romania","ROU","General government final consumption expenditure (constant 2010 US$)","NE.CON.GOVT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27107102342.5877","23911122811.8644","22575503365.0948","22856252660.1957","23722456446.193","26282613312.1618","25546305759.6008","25766379965.2751","24022628733.5801","28063043578.1358","27744641757.244","26502901389.7561","25449368311.8633","27923278278.4194","25556357739.8405","26506590680.376","25241859081.4886","25352912075.9457","27050306568.9819","28058980011.6559","26681110167.0915","26852795850.867","26969249111.304","25720023226.6163","25924163974.251","25960896476.5101","27124947869.06",
"Romania","ROU","General government final consumption expenditure (current LCU)","NE.CON.GOVT.CN","","","","","","","","","","","","","","","","","","","","","","7660000","7660000","","","","","","","","11430000","33390000","86110000","247320000","685180000","970900000","1346700000","3369100000","4610200000","9421500000","13953000000","18852400000","22604800000","37535100000","39790000000","49574700000","56368000000","65720800000","85691700000","91980900000","84789900000","83687200000","89180700000","90728700000","94106100000","97490200000","107249500000",
"Romania","ROU","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5195454545.45455","4393421052.63158","3587916666.66667","3254210526.31579","4140060422.96072","4775700934.57944","4368147907.88193","4700195312.5","5194006309.14826","6144590099.78478","6427288221.47496","6487182134.13165","6838541824.23234","11305753012.0482","12191684284.7075","17014346020.5237","20066927732.2891","26953533199.3602","34019492635.6743","30164595152.9859","26681110167.0915","27451026700.7807","25713828498.9332","27263048769.4943","28098083124.3282","24337868537.3343","26294375796.803",
"Romania","ROU","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","6000000","9000000","9000000","1000000","","","","27000000","44000000","48000000","30000000","91000000","101000000","173000000","99000000","28000000","35000000","52000000","25000000","7000000","5000000","14000000","16000000","29000000","9000000","4000000","11000000","2000000","19000000","3000000","","","24000000","","3000000","8000000","32000000","","2000000","1000000","0","108000000","108000000","","","",
"Romania","ROU","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","4.96894409937888","5.53316676069961","6.41286029125794","7.21751880054864","6.61339680380823","10.346858253342","10.476618705036","9.63448376292413","11.4938129863503","11.9948745194862","13.6369992309306","14.5127469374241","11.1055219725419","9.1663481008749","10.4629605258274","9.31891287119482","8.68263473053892","10.0489141068284","9.32726709063335","7.71641846082527","7.28267612350788","7.34395631161306","7.19577046747465","6.8194363217001","6.45711012643989","6.35910678921052","5.78333436970763","4.48875481565833","4.31464923207967","3.66868307621769","3.53439851838662","3.67777811571723","3.65944501421985","4.05494805225776","4.23156419729325","4.43946637073087","",
"Romania","ROU","Net official flows from UN agencies, WHO (current US$)","DT.NFL.WHOL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Romania","ROU","Net official flows from UN agencies, WFP (current US$)","DT.NFL.WFPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1420000","","","","","","","","","","","","","","","","","","","","","","","","","",
"Romania","ROU","Net official flows from UN agencies, UNTA (current US$)","DT.NFL.UNTA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","620000","1060000","750000","760000","1080000","1030000","1620000","800000","1190000","1100000","510000","1140000","770000","950000","660000","","","","","","","","","","","","",
"Romania","ROU","Net official flows from UN agencies, UNRWA (current US$)","DT.NFL.UNRW.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Romania","ROU","Net official flows from UN agencies, UNPBF (current US$)","DT.NFL.UNPB.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Romania","ROU","Net official flows from UN agencies, UNFPA (current US$)","DT.NFL.UNFP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","320000","420000","210000","200000","100000","190000","370000","500000","430000","540000","280000","480000","410000","480000","","","","","","","","","","","","","",
"Romania","ROU","Net official flows from UN agencies, UNECE (current US$)","DT.NFL.UNEC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Romania","ROU","Net official flows from UN agencies, UNDP (current US$)","DT.NFL.UNDP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1700000","750000","1150000","1020000","560000","290000","110000","710000","690000","800000","720000","590000","500000","490000","660000","","","","","","","","","","","","",
"Romania","ROU","Net official flows from UN agencies, UNHCR (current US$)","DT.NFL.UNCR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","250000","210000","430000","550000","760000","990000","1200000","1050000","930000","970000","970000","880000","970000","","","","","","","","","","","","",
"Romania","ROU","Net official flows from UN agencies, UNICEF (current US$)","DT.NFL.UNCF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","210000","2480000","1140000","880000","890000","2240000","2360000","990000","1040000","850000","660000","690000","700000","690000","790000","","","","","","","","","","","","",
"Romania","ROU","Net official flows from UN agencies, UNAIDS (current US$)","DT.NFL.UNAI.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Romania","ROU","Net financial flows, RDB nonconcessional (NFL, current US$)","DT.NFL.RDBN.CD","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1765000","60329000","81809000","96611000","61517000","54184000","174886000","-6488000","-6045000","3621000","-59608000","61971000","-41774000","-38296000","43312000","92281000","-10747000","-50671000","-70637000","40870000","-63640000","-92645000","-45117000","",
"Romania","ROU","Net financial flows, RDB concessional (NFL, current US$)","DT.NFL.RDBC.CD","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2819000","44317000","18833000","6780000","13981000","736000","16000","4688000","-1925000","-8038000","-9128000","-9656000","-8764000","",
"Romania","ROU","PPG, private creditors (NFL, current US$)","DT.NFL.PRVT.CD","","","","","","","","","","","","","0","0","0","0","0","0","0","1679564000","1360169000","715394000","409905000","-122615000","-1017327000","-645352000","-352037000","-1023042000","-1886163000","-431610000","4500000","6212000","100013000","81358000","190893000","227628000","-194692000","-48912000","-246891000","456332000","363280000","402678000","985909000","1135072000","848637000","513412000","-242908000","-243779000","-341601000","-547991000","13001000","1769841000","3907574000","3819404000","5207169000","320313000","",
"Romania","ROU","PPG, other private creditors (NFL, current US$)","DT.NFL.PROP.CD","","","","","","","","","","","","","0","0","0","0","0","0","0","0","441000000","0","74000000","31000000","-488000000","-101000000","334800000","-77276000","-553524000","-132000000","4500000","6212000","100013000","76963000","156460000","76211000","109180000","21410000","16912000","-108187000","-120673000","-109382000","-60178000","-111717000","-99694000","-47655000","-49659000","-13521000","-42363000","-69691000","1549000","-10976000","-9287000","-18496000","-14704000","-4267000","",
"Romania","ROU","PNG, commercial banks and other creditors (NFL, current US$)","DT.NFL.PNGC.CD","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1000000","109000000","44000000","86000000","148000000","185000000","501000000","621000000","625000000","-157523000","560814000","823900000","1105747000","975169000","3136755000","6798646000","5039003000","12874405000","17756500000","7586089000","-1821459000","-2867293000","608617000","-3130529000","-1992187000","-3129155000","",
"Romania","ROU","PNG, bonds (NFL, current US$)","DT.NFL.PNGB.CD","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75000000","0","0","-75000000","0","0","0","0","0","0","0","0","0","0","82931000","33919000","134645000","17780000","-38616000","",
"Romania","ROU","Commercial banks and other lending (PPG + PNG) (NFL, current US$)","DT.NFL.PCBO.CD","","","","","","","","","","","","","","","","","","","","1679564000","1360169000","715394000","409905000","-122615000","-1017327000","-645352000","-352037000","-1023042000","-1886163000","-431610000","","","","167358000","338893000","412628000","-498013000","225600000","378109000","755152000","785491000","851928000","2239717000","1318662000","4171888000","7062907000","4796095000","12630626000","17194142000","7038098000","-2206526000","-3167032000","-601128000","-3496820000","-2324602000","-3363435000","",
"Romania","ROU","PPG, commercial banks (NFL, current US$)","DT.NFL.PCBK.CD","","","","","","","","","","","","","0","0","0","0","0","0","0","1679564000","919169000","715394000","335905000","-153615000","-529327000","-544352000","-686837000","-945766000","-1332639000","-299610000","0","0","0","4395000","34433000","151417000","-1108193000","-416810000","-263803000","1020862000","345350000","137410000","1194148000","455210000","1134827000","311916000","-193249000","-230258000","-519995000","-478300000","-386616000","-288763000","-1200458000","-347795000","-317711000","-230013000","",
"Romania","ROU","PPG, bonds (NFL, current US$)","DT.NFL.PBND.CD","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","804321000","346488000","0","-456343000","138603000","374650000","-148061000","791579000","-186496000","249151000","0","0","220757000","0","398068000","2069580000","5117319000","4185695000","5539584000","554593000","",
"Romania","ROU","PPG, official creditors (NFL, current US$)","DT.NFL.OFFT.CD","","","","","","","","","","","","","17715000","17023000","12587000","30450000","133840000","154304000","165528000","150942000","612709000","318549000","377712000","317199000","-116317000","-61438000","12825000","-429921000","-1501827000","-1188472000","18999000","27161000","1005518000","743252000","463536000","740235000","745340000","347207000","-81235000","38101000","589474000","250578000","232980000","115066000","474455000","426578000","121819000","145913000","857252000","3063336000","3459784000","3133014000","409959000","1218728000","-126748000","-1476716000","",
"Romania","ROU","IFC, private nonguaranteed (NFL, current US$)","DT.NFL.NIFC.CD","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-5423600","-9039700","59627000","44536600","168625483.78","-5821869.06","-36057650.21","14992385.92","10121482.08","38283776.18","150161658.87","-24436947.44","-64699805","2727559","-59376683","",
"Romania","ROU","EBRD, private nonguaranteed (NFL, current US$)","DT.NFL.NEBR.CD","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Romania","ROU","Net financial flows, others (NFL, current US$)","DT.NFL.MOTH.CD","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24000000","615107000","571000000","-139288000","136715000","27841000","30354000","-46714000","16672000","319849000","246648000","94792000","318378000","161723000","460900000","189746000","84915000","794924000","2646987000","3496001000","2410836000","467090000","585116000","-220913000","-1966902000","",
"Romania","ROU","PPG, multilateral concessional (NFL, current US$)","DT.NFL.MLTC.CD","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1518000","4994000","8402000","4192000","1813000","11838000","130946000","310747000","116947000","103723000","174393000","2364658000","3023590000","2030333000","-7064000","13632000","-36795000","-1730778000","",
"Romania","ROU","Net financial flows, multilateral (NFL, current US$)","DT.NFL.MLAT.CD","","","","","","","","","","","","","0","0","0","19071000","124443000","144580000","165528000","134930000","216909000","336149000","339834000","259284000","10286000","-97248000","-191799000","-215184000","-1065591000","-727445000","0","27161000","826398000","761389000","183750000","346987000","351913000","462841000","91749000","424130000","606606000","272005000","312711000","247798000","520967000","514511000","103960000","163640000","839467000","3077843000","3375389000","3126776000","423718000","1231569000","-97682000","-1448722000","",
"Romania","ROU","Net financial flows, IDA (NFL, current US$)","DT.NFL.MIDA.CD","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Romania","ROU","Net financial flows, IBRD (NFL, current US$)","DT.NFL.MIBR.CD","","","","","","","","","","","","","0","0","0","19071000","124443000","144580000","165528000","134930000","216909000","336149000","339834000","259284000","10286000","-97248000","-191799000","-215184000","-1065591000","-727445000","0","3161000","211291000","188624000","262709000","128463000","227461000","370970000","84279000","232572000","293245000","31402000","214298000","-13791000","141956000","76552000","-54270000","21432000","-48474000","441587000","-74629000","788502000","-20704000","768680000","198620000","572217000","",
"Romania","ROU","Net financial flows, IMF nonconcessional (NFL, current US$)","DT.NFL.IMFN.CD","","","","","","","","","","","","","0","113278000","0","48580000","173175000","37947000","-19876000","-11392000","53800000","251200000","291100000","131500000","52400000","-175550000","-233840000","-295994000","-336916000","-137055000","0","774324000","260734000","0","222706000","-315703000","-356213000","30521000","-125240000","-67003000","18287000","-50568000","8978000","119913000","-170867000","-151868000","-167250000","-105462000","0","9390633000","5664262000","1212535000","-1996918000","-6180938000","-5896735000","-1724771000","",
"Romania","ROU","Net financial flows, IMF concessional (NFL, current US$)","DT.NFL.IMFC.CD","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Romania","ROU","Net official flows from UN agencies, ILO (current US$)","DT.NFL.ILOG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Romania","ROU","Net official flows from UN agencies, IFAD (current US$)","DT.NFL.IFAD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2600000","","","1470000","830000","","","","","","","","","","","","",
"Romania","ROU","Net official flows from UN agencies, IAEA (current US$)","DT.NFL.IAEA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Romania","ROU","Net official flows from UN agencies, FAO (current US$)","DT.NFL.FAOG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Romania","ROU","Net flows on external debt, short-term (NFL, current US$)","DT.NFL.DSTC.CD","","","","","","","","","","","","","0","0","0","0","0","0","0","0","2303000000","-517000000","-442000000","-748000000","-30000000","-23000000","74000000","113000000","-30000000","188000000","22000000","78000000","-227000000","131000000","74000000","337000000","-167000000","-217889000","-363111000","-190000000","385800000","229100000","310400000","1205600000","1871400000","3032000000","9160800000","12759900000","-3752939000","-9585045000","1173722000","2341394000","-3175098000","-778612000","-3261708000","756394000","",
"Romania","ROU","Net flows on external debt, public and publicly guaranteed (PPG) (NFL, current US$)","DT.NFL.DPPG.CD","","","","","","","","","","","","","17715000","17023000","12587000","30450000","133840000","154304000","165528000","1830506000","1972878000","1033943000","787617000","194584000","-1133644000","-706790000","-339212000","-1452963000","-3387990000","-1620082000","23499000","33373000","1105531000","824610000","654429000","967863000","550648000","298295000","-328126000","494433000","952754000","653256000","1218889000","1250138000","1323092000","939990000","-121089000","-97866000","515651000","2515345000","3472785000","4902855000","4317533000","5038132000","5080421000","-1156403000","",
"Romania","ROU","Net flows on external debt, private nonguaranteed (PNG) (NFL, current US$)","DT.NFL.DPNG.CD","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1000000","109000000","44000000","86000000","148000000","185000000","501000000","696000000","625000000","-157523000","485814000","823900000","1105747000","975169000","3136755000","6798646000","5039003000","12874405000","17756500000","7586089000","-1821459000","-2784362000","642536000","-2995884000","-1974407000","-3167771000","",
"Romania","ROU","Net flows on external debt, long-term (NFL, current US$)","DT.NFL.DLXF.CD","","","","","","","","","","","","","17715000","17023000","12587000","30450000","133840000","154304000","165528000","1830506000","1972878000","1033943000","787617000","194584000","-1133644000","-706790000","-339212000","-1452963000","-3387990000","-1620082000","22499000","142373000","1149531000","910610000","802429000","1152863000","1051648000","994295000","296874000","336910000","1438568000","1477156000","2324636000","2225307000","4459847000","7738636000","4917914000","12776539000","18272151000","10101434000","1651326000","2118493000","4960069000","2042248000","3106014000","-4324174000","",
"Romania","ROU","Net flows on external debt, total (NFL, current US$)","DT.NFL.DECT.CD","","","","","","","","","","","","","17715000","130301000","12587000","79030000","307015000","192251000","145652000","1819114000","4329678000","768143000","636717000","-421916000","-1111244000","-905340000","-499052000","-1635957000","-3754906000","-1569137000","44499000","994697000","1183265000","1041610000","1099135000","1174160000","528435000","806927000","-191477000","79907000","1842655000","1655688000","2644014000","3550820000","6160380000","10618768000","13911464000","25430977000","14519212000","9907022000","8489310000","5672422000","-211947000","-4917302000","-6052429000","-5292551000","",
"Romania","ROU","Portfolio investment, bonds (PPG + PNG) (NFL, current US$)","DT.NFL.BOND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","804321000","421488000","0","-456343000","63603000","374650000","-148061000","791579000","-186496000","249151000","0","0","220757000","0","398068000","2152511000","5151238000","4320340000","5557364000","515977000","",
"Romania","ROU","PPG, bilateral concessional (NFL, current US$)","DT.NFL.BLTC.CD","","","","","","","","","","","","","17715000","17023000","12587000","11379000","9397000","9724000","0","16012000","0","0","0","0","0","0","0","0","0","0","18999000","0","17831000","-40279000","64813000","285950000","68873000","50212000","100991000","-195032000","-16371000","-27644000","-61641000","-4839000","-16201000","98103000","89913000","28334000","33132000","-3371000","87919000","7494000","-12529000","-12121000","-29052000","-27980000","",
"Romania","ROU","Net financial flows, bilateral (NFL, current US$)","DT.NFL.BLAT.CD","","","","","","","","","","","","","17715000","17023000","12587000","11379000","9397000","9724000","0","16012000","395800000","-17600000","37878000","57915000","-126603000","35810000","204624000","-214737000","-436236000","-461027000","18999000","0","179120000","-18137000","279786000","393248000","393427000","-115634000","-172984000","-386029000","-17132000","-21427000","-79731000","-132732000","-46512000","-87933000","17859000","-17727000","17785000","-14507000","84395000","6238000","-13759000","-12841000","-29066000","-27994000","",
"Romania","ROU","Average maturity on new external debt commitments, private (years)","DT.MAT.PRVT","","","","","","","","","","","","","0","0","0","0","0","0","6","7.58","7.5537","6.7639","10.5481","10.4506","0","15.1","27.9892","0","0","0","8.2193","11.7226","10.7355","9.3667","11.4794","7.1915","5.0303","3.5322","6.3287","6.5227","5.7638","6.6689","9.2254","7.5267","9.0627","10.0226","11.2015","13.5707","10.871","9.1831","5.2616","5.096","8.0975","8.2409","13.6103","13.7499","",
"Romania","ROU","Average maturity on new external debt commitments, official (years)","DT.MAT.OFFT","","","","","","","","","","","","","0","0","22.1368","21.7249","20.0636","14.7819","23.8421","26.8602","14.9458","15.4127","14.6867","0","26.5","26.5","26.5","25","0","0","25.5","9.0674","14.3583","14.872","13.7298","13.3456","11.5542","18.7014","20.4345","20.3557","17.494","24.9173","17.4969","20.2626","12.6624","22.9587","19.1082","19.9448","14.4008","11.5816","22.8218","13.406","11.0726","13.4006","17.1184","19.0576","",
"Romania","ROU","Average maturity on new external debt commitments (years)","DT.MAT.DPPG","","","","","","","","","","","","","0","0","22.1368","21.7249","20.0636","14.7819","23.6544","24.3884","8.4945","12.4392","10.8674","10.4506","26.5","18.2408","27.8263","25","0","0","10.7053","9.6703","13.0858","12.9167","12.9775","12.2495","8.4999","10.6799","15.1922","14.767","11.74","11.8463","10.8965","11.43","10.1226","19.0799","17.4207","17.3129","13.0446","11.5694","10.7274","9.6429","8.8305","8.8387","14.3218","14.5","",
"Romania","ROU","Interest rescheduled, private (current US$)","DT.IXR.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","745000","0","0","0","54000","0","0","0","0","0","0","",
"Romania","ROU","Interest rescheduled, official (current US$)","DT.IXR.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","112000","134000","13000","0","0","0","0","0","0","0","",
"Romania","ROU","Interest rescheduled (capitalized) (current US$)","DT.IXR.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","745000","112000","134000","13000","54000","0","0","0","0","0","0","",
"Romania","ROU","Interest forgiven (current US$)","DT.IXF.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","390000","0","84992000","81127000","0","19204000","0","0","0","1702000","0","0","0","0","0","19000","",
"Romania","ROU","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20978000","19779000","7587000","7366000","8984000","5640000","5147000","6908000","3984000","4112000","419000","321000","288000","285000","218000","182000","55000","49000","",
"Romania","ROU","Interest arrears, official creditors (current US$)","DT.IXA.OFFT.CD","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","59000","59000","4060000","4215000","4444000","4874000","4882000","6318000","2418000","1734000","1519000","519000","890000","890000","518000","518000","397000","397000","",
